Date,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,DJI,IXIC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU,target
2014-05-09,0.0015194761,-0.0013736249,0.0056164683,-0.0089883919,-0.1414054764,0.8092709996,0.7308901078,2.4767072408,1876.13226501,1872.17981475,1860.83657307,1781.12620532,0.02,0.03,0.05,1.63,2.62,-0.0019896538,0.0033022533,4.21,4.83,-0.0041667136,0.0135959451,-0.0007564674,0.0040796418,-0.0064386128,-0.0025226539,-0.0050679098,-0.0036161357,0.0019557246,0.0050277964,0.0089207663,-0.0003732062,2.6,2.59,2.57,0.01,0.03,0.62,2.21,4.78,4.8,4.81,0.0,0.0,0.0,-0.1,-0.14,-0.57,0.55,-0.27,-0.19,0.1,-0.59,-0.21,-0.01,0.3,-0.9,0.5,-0.39,-0.09,0.85,0.07,0.74,0.71,0.68,-1.62,-0.16,-0.02,1
2014-05-12,0.0096727376,0.0015194761,-0.0013736249,0.0056164683,0.6361884788,1.4560571518,1.3227277672,4.4589156536,1879.86276665,1874.51031087,1862.24102213,1782.27569606,0.02,0.03,0.05,1.67,2.66,0.0056818182,0.0058083253,4.24,4.86,0.0124500268,0.0363399787,0.0162755488,-0.0038648993,0.011849732,0.010875063,0.0138548487,0.0027465033,0.0067616572,0.0176797746,0.0238706433,0.0091272175,2.64,2.63,2.61,0.01,0.03,0.62,2.2,4.81,4.83,4.84,0.0,0.025,0.0245398773,-0.03,0.48,0.79,2.16,0.6,1.18,0.77,-0.02,0.44,0.64,1.68,-2.14,-0.28,0.08,2.1,2.08,1.03,0.15,0.01,0.0,-1.09,2.09,0.5,1
2014-05-13,0.0004217578,0.0096727376,0.0015194761,-0.0013736249,1.5917793064,1.0179252553,0.9523503782,3.6512401084,1883.06043653,1876.6950385,1863.62176444,1783.42170854,0.03,0.03,0.05,1.62,2.61,0.0111011993,-0.001732435,4.2,4.82,0.0015687684,0.0058774024,0.0026070764,0.0049741346,-0.0005490027,0.0112583685,0.0010048835,0.0012716228,0.0011960579,-0.0033036689,-0.0110175008,-5.97606390433e-05,2.58,2.58,2.56,0.0,0.02,0.62,2.21,4.77,4.79,4.79,0.0,-0.0487804878,-0.0299401198,0.01,0.77,0.3,-0.54,1.1,0.61,0.12,-0.39,0.34,-0.08,0.03,-1.71,1.83,0.1,0.02,-1.02,0.08,0.26,0.3,0.3,-0.73,-0.1,-0.19,1
2014-05-14,-0.0047010052,0.0004217578,0.0096727376,0.0015194761,0.5494629575,0.2431103861,0.7006550048,2.4715433425,1884.05490789,1877.82218045,1864.59855912,1784.46756248,0.02,0.03,0.05,1.57,2.54,0.0060778355,0.0067489395,4.12,4.74,0.0001851977,-0.023043657,-0.0059435364,-0.0014847951,-0.0047601246,-0.0044531422,-0.0104396705,-0.0006838609,-0.0060703609,-0.0071522575,-0.0160726555,-0.0043670788,2.52,2.51,2.49,0.01,0.03,0.62,2.2,4.69,4.71,4.72,0.0,0.0,-0.0308641975,0.17,0.87,0.03,0.76,0.66,0.0,-0.53,0.08,0.32,0.86,-0.35,0.21,-0.14,0.46,1.18,-1.48,-0.48,-0.02,-0.09,-0.09,-2.71,1.23,0.95,0
2014-05-15,-0.0093618067,-0.0047010052,0.0004217578,0.0096727376,-0.25484925,-0.6811176862,-0.413071849,0.4585657989,1881.65401118,1877.15816098,1864.84371273,1785.32708898,0.01,0.03,0.05,1.55,2.5,-0.0086719283,-0.0047883547,4.08,4.72,-0.008503538,-0.0081647505,-0.0059790732,-0.0017844849,-0.0156365523,-0.0159046712,-0.0052749441,-0.0147619707,-0.0100614211,-0.0076426902,-0.0064815208,-0.0082347045,2.49,2.47,2.45,0.02,0.04,0.64,2.22,4.67,4.69,4.71,0.0,-0.0256410256,-0.0127388535,-0.23,0.23,-1.21,-0.38,-0.85,-1.12,-1.0,-0.03,-0.61,-0.93,-0.92,2.34,-0.76,-0.3,-1.46,-0.78,-0.95,0.13,-0.1,-0.09,-1.81,-1.32,-0.71,0
2014-05-16,0.0037469648,-0.0093618067,-0.0047010052,0.0004217578,-0.0330051428,-0.1743639481,0.7759987557,0.6976437337,1880.96418824,1877.22500136,1865.35415478,1786.24781431,0.01,0.03,0.05,1.56,2.52,0.0056025162,-0.0057736721,4.09,4.72,0.0147583711,0.0085030319,0.0026315789,-0.001092462,-0.0037375632,0.0058081821,0.001019845,-0.0003969141,0.0027056918,0.0052343403,0.0063139664,0.0032937502,2.51,2.49,2.47,0.02,0.04,0.63,2.2,4.67,4.69,4.71,0.0,0.0,0.0064516129,0.09,-0.62,0.11,-0.03,0.51,-0.4,0.27,-0.12,0.25,-0.02,0.55,-1.25,-1.19,-0.19,-0.8,0.62,0.4,0.18,0.06,0.05,-0.44,-1.03,-0.2,1
2014-05-19,0.0038447866,0.0037469648,-0.0093618067,-0.0047010052,-0.6100265127,0.0222810476,0.8371483045,0.7046322644,1881.71250965,1877.97309228,1866.12771561,1787.23121871,0.01,0.03,0.05,1.56,2.54,0.006255498,0.0081300813,4.15,4.76,0.0118491787,-0.0031575477,-0.0022496813,0.0005965102,0.0097542861,-0.0020085864,0.0083537079,0.0012905003,0.0012460397,0.0086099976,0.0104451131,0.0014580494,2.53,2.51,2.49,0.02,0.04,0.61,2.22,4.71,4.73,4.75,0.0,-0.0526315789,0.0,-0.34,-0.35,-0.26,0.57,0.58,0.55,0.1,0.1,-0.06,0.03,0.85,1.29,-0.71,0.02,-0.12,1.07,0.4,-0.06,-0.07,-0.06,0.04,0.31,-0.14,1
2014-05-20,-0.0064983981,0.0038447866,0.0037469648,-0.0093618067,-1.2975306667,0.273594815,-0.2928133038,-0.3575373267,1880.0974999,1877.48326978,1866.39054857,1788.08294744,0.04,0.03,0.06,1.53,2.52,-0.001457018,-0.0049923195,4.15,4.75,0.0001984833,0.0149278604,-0.0116498305,-0.0038751888,-0.0020434887,-0.0017610063,-0.0107092944,-0.0019827996,-0.0083303644,-0.0070095137,-0.0148327209,-0.0072221542,2.48,2.49,2.46,-0.01,0.02,0.6,2.23,4.69,4.72,4.71,0.2,-0.0277777778,-0.0192307692,-0.94,0.29,-0.19,-0.72,-0.17,-0.24,-0.87,-0.04,-0.69,0.06,-0.46,1.83,0.21,-0.65,0.23,-1.72,-0.76,0.0,0.05,0.06,-0.89,0.21,0.18,0
2014-05-21,0.0081160988,-0.0064983981,0.0038447866,0.0037469648,-0.0264756182,0.5228418656,0.2165704029,0.6739938839,1881.53977791,1878.48772304,1867.23915564,1789.07744576,0.04,0.04,0.06,1.55,2.54,0.014688716,-0.0063681976,4.19,4.8,0.0026458682,0.0126830505,0.0072243729,0.0088777955,0.007445979,0.0168850302,0.0145016139,0.0135094966,0.0096951249,0.0084576107,0.0052190371,0.0074455137,2.5,2.5,2.48,0.0,0.02,0.61,2.26,4.74,4.76,4.76,0.0,0.0571428571,0.0130718954,0.09,0.78,0.37,-0.79,1.59,0.5,0.99,-0.12,0.29,-0.5,1.03,-1.74,-0.14,0.05,-0.31,0.68,0.91,0.11,0.07,0.06,-0.86,0.1,-0.19,1
2014-05-22,0.0023622299,0.0081160988,-0.0064983981,0.0038447866,1.1566942447,0.8988971682,0.4676981094,0.7388444175,1883.53072557,1879.82127227,1868.22938444,1790.1064263,0.03,0.03,0.05,1.57,2.56,-0.0026843064,0.0087395611,4.23,4.81,0.0015832924,-0.0003278778,0.0007550019,-0.0017797113,0.0079453069,-0.0061957872,0.0064426014,-0.0051945409,0.00060603,0.0055184761,0.0092784628,0.0022672413,2.53,2.53,2.51,0.0,0.02,0.58,2.25,4.76,4.78,4.78,-0.1666666667,0.0,0.0129032258,-0.31,-0.17,0.21,0.67,-0.32,0.39,0.18,-0.23,0.12,0.54,0.4,-2.55,1.92,-0.13,0.95,0.89,0.28,0.12,0.2,0.2,-0.57,0.41,0.15,1
2014-05-23,0.0042483918,0.0023622299,0.0081160988,-0.0064983981,1.2072275985,1.1738240085,1.0307586807,1.9925944253,1886.62150801,1881.79353482,1869.49607638,1791.20516862,0.04,0.04,0.05,1.55,2.54,0.0094203595,-0.0053908356,4.19,4.78,0.0112965046,0.0240398344,0.0,0.0001981379,-0.0003666361,0.0004987781,0.00340064,-0.001773399,0.0038196909,0.0075752625,0.0110604883,0.003508903,2.5,2.5,2.49,0.0,0.01,0.59,2.24,4.73,4.74,4.74,0.0,0.0,-0.0127388535,0.09,0.16,0.33,0.89,0.59,0.32,0.35,-0.16,-0.24,-0.25,0.74,1.06,0.77,-0.29,-0.52,1.14,0.36,0.2,0.17,0.17,-1.17,-0.31,-0.06,1
2014-05-27,0.0059878059,0.0042483918,0.0023622299,0.0081160988,1.4232859415,0.8045770072,1.4458841122,2.2723492601,1891.21942183,1884.66177283,1871.15936884,1792.40621205,0.03,0.04,0.06,1.56,2.52,-0.0021902676,-0.0123886953,4.21,4.75,0.0187257096,-0.0045477295,0.0022632969,-0.0016835511,0.011186503,0.0017447657,0.0077750997,0.0003947987,0.0041689356,0.01224608,0.0142160833,0.0036276419,2.49,2.48,2.46,0.01,0.03,0.54,2.23,4.69,4.71,4.72,0.2,0.0540540541,0.0064516129,0.26,-0.27,0.16,0.09,-0.16,0.44,0.17,-0.09,0.21,-2.1,0.92,2.51,0.21,0.16,-2.0,1.53,0.36,0.23,-0.05,-0.05,-1.69,-1.8,-2.27,1
2014-05-28,-0.0011140718,0.0059878059,0.0042483918,0.0023622299,1.9729539717,0.6498236221,2.2519466865,1.6743635962,1894.59407768,1887.05398771,1872.67390453,1793.57411073,0.04,0.04,0.05,1.5,2.44,-0.0134567666,-0.0094080753,4.13,4.67,-0.0025894058,-0.0021234251,0.0033872789,-0.0050589724,0.0056220893,-0.004478751,-0.0021760633,-0.002959777,-0.0025378736,-0.0028297258,-0.0048326889,-0.0016687139,2.4,2.4,2.39,0.0,0.01,0.54,2.23,4.62,4.63,4.63,-0.1666666667,-0.0512820513,-0.0384615385,-0.27,-0.19,0.01,-0.16,-1.34,-0.12,-0.16,-0.32,0.06,-0.48,-0.14,2.53,0.48,-0.79,0.29,-0.51,-0.01,0.16,0.26,0.27,-0.35,-0.16,-0.41,0
2014-05-29,0.0053671103,-0.0011140718,0.0059878059,0.0042483918,1.6948882967,1.6679639464,2.2265917479,1.9151293261,1899.2187961,1890.19456307,1874.53100745,1794.83237857,0.05,0.04,0.05,1.52,2.45,0.0086098481,-0.0067273447,4.15,4.69,0.0182208311,0.0116713791,0.0030007502,0.0045862312,0.0048692515,0.0082479884,-0.0033703212,0.0020779636,0.0039415522,0.0054129429,0.0029822746,0.004613765,2.4,2.41,2.4,-0.01,0.0,0.54,2.24,4.64,4.65,4.64,0.0,0.0,0.0133333333,0.79,0.15,0.11,-1.07,0.84,0.1,0.32,0.08,0.39,-0.24,0.52,-1.3,0.07,-0.11,-0.58,0.39,0.47,-0.06,-0.1,-0.1,-1.0,-0.26,-0.19,1
2014-05-30,0.0018436779,0.0053671103,-0.0011140718,0.0059878059,1.6422784884,2.8179688738,2.5559380513,2.1176575032,1903.6462779,1893.37317097,1876.45410308,1796.11334939,0.05,0.04,0.06,1.54,2.48,-0.0082486092,-0.0035856574,4.16,4.7,-0.0037457459,-0.003919979,0.0018698953,0.0069471714,-0.0026920495,0.0148735498,0.0101451959,-0.007307179,0.0011036574,-0.0012547412,-0.0048856178,0.0003905483,2.43,2.44,2.42,-0.01,0.01,0.54,2.22,4.64,4.66,4.65,0.2,0.0,0.0131578947,0.03,-0.51,-0.23,-0.57,-0.84,0.0,0.14,0.21,-0.55,-0.85,0.0,-0.37,-0.27,0.18,-1.74,-0.58,0.18,-0.3,-0.17,-0.15,-0.65,-1.52,-0.4,1
2014-06-02,0.0007278264,0.0018436779,0.0053671103,-0.0011140718,1.2859540037,2.5087059939,2.4748728491,2.3299677669,1907.52331301,1896.38239002,1878.35668614,1797.39550483,0.04,0.04,0.06,1.6,2.54,-0.0031914894,-0.0025989604,4.22,4.76,-0.0068720535,-0.0118700756,0.0014930571,0.0069978219,-0.0039590067,-0.0036638496,0.0061047855,-0.0058688651,0.0015828598,-0.0012774941,-0.004936074,0.0014596266,2.5,2.5,2.48,0.0,0.02,0.54,2.22,4.7,4.72,4.72,0.0,0.0540540541,0.038961039,-0.7,-0.53,0.16,1.37,-0.23,0.22,0.11,-0.25,0.56,-0.15,-0.21,1.54,1.98,-0.58,-0.21,-0.57,0.01,0.4,0.36,0.34,-1.23,0.16,-0.54,1
2014-06-03,-0.0003792168,0.0007278264,0.0018436779,0.0053671103,0.6449025206,2.077367269,1.4546682652,2.1001111758,1910.56270882,1899.03549478,1880.15603139,1798.65763901,0.04,0.04,0.06,1.65,2.6,0.0026195789,-0.0036079375,4.28,4.82,0.0141413806,-0.0053425528,-0.0014908312,0.0028384164,0.004516712,-0.012257906,0.0,0.0045026715,-0.0012715889,-0.0007363629,-0.0024359996,-0.0001559308,2.56,2.56,2.54,0.0,0.02,0.54,2.22,4.76,4.78,4.78,0.0,0.0512820513,0.03125,0.19,-0.01,-0.23,-1.04,0.19,-0.36,-0.05,0.23,-0.64,0.05,0.09,0.37,0.6,-0.25,0.12,-0.21,0.01,-0.28,-0.12,-0.11,-1.33,0.27,0.02,0
2014-06-04,0.0018916637,-0.0003792168,0.0007278264,0.0018436779,0.9477518733,2.9394045532,1.603734211,3.2210414267,1913.71130813,1901.78259099,1882.02755976,1799.9434337,0.04,0.04,0.06,1.65,2.61,-0.0006773757,0.0020116677,4.28,4.84,0.0114189026,-0.0013346886,-0.0089586409,0.0021471892,0.0014388849,0.0007445768,-0.0009786455,-0.0034863831,0.000908333,0.0041473139,0.0045020174,0.0005988855,2.57,2.57,2.55,0.0,0.02,0.56,2.23,4.78,4.8,4.8,0.0,0.0,0.0,0.13,-0.39,-0.06,-1.65,-0.02,0.05,0.03,-0.21,-0.13,-0.02,0.34,0.24,0.07,-0.08,0.52,0.51,0.2,0.11,0.15,0.14,0.29,0.0,-0.07,1
2014-06-05,0.0065252796,0.0018916637,-0.0003792168,0.0007278264,1.0640423166,2.776964942,2.7497541052,3.3143259429,1918.57469956,1905.46615004,1884.31902648,1801.3416081,0.03,0.04,0.06,1.63,2.59,-0.0009683354,0.0058221241,4.27,4.83,0.0039235585,0.0547298,0.0082862903,0.005259067,0.0170617996,0.0220733879,0.0115595609,0.0050979808,0.0058897628,0.0104876804,0.0200844845,0.0065799019,2.56,2.55,2.53,0.01,0.03,0.56,2.24,4.77,4.79,4.8,0.0,-0.0243902439,-0.0121212121,0.7,0.36,1.06,-0.1,-0.16,0.19,0.6,0.45,-0.04,0.72,0.88,1.31,0.13,0.89,1.19,2.1,0.66,-0.66,-0.38,-0.36,-1.43,1.28,0.79,1
2014-06-06,0.0046277585,0.0065252796,0.0018916637,-0.0003792168,1.3448949467,3.0092603555,4.2007625415,3.9352076797,1924.18656164,1909.65413013,1886.87278783,1802.81522335,0.02,0.04,0.06,1.66,2.6,0.001453911,-0.003992016,4.28,4.83,-0.00274961,0.0188521985,0.0153156518,-0.0003875315,0.0060038848,0.0065518322,0.006778985,0.0104425158,0.0052369535,0.0058586068,0.0097665568,0.0052111827,2.58,2.56,2.54,0.02,0.04,0.55,2.23,4.77,4.79,4.81,0.0,0.025,0.018404908,-0.09,-0.17,0.7,-1.23,0.18,0.34,0.68,-0.12,0.61,-0.07,0.58,0.19,0.2,0.04,-0.48,1.16,0.55,0.27,0.04,0.05,2.35,-0.16,-0.07,1
2014-06-09,0.0009387717,0.0046277585,0.0065252796,0.0018916637,1.3662576246,2.669781073,3.9092390054,3.8749436127,1929.1108268,1913.61754821,1889.39816949,1804.29238551,0.03,0.04,0.06,1.69,2.62,0.0171312427,0.0048096192,4.29,4.84,0.0160012944,-0.0065823791,0.009565894,0.0003876817,0.0078988414,-0.0050626808,0.0101961908,-0.0007874114,0.0011120303,0.0034341492,0.0091571857,0.0013206254,2.59,2.58,2.56,0.01,0.03,0.55,2.22,4.78,4.8,4.81,0.0,0.0487804878,0.0180722892,0.25,1.27,0.21,-0.23,1.7,0.24,0.02,-0.36,0.28,0.11,-0.11,-1.38,0.27,-0.09,0.09,0.75,0.05,0.38,0.31,0.3,-0.83,0.26,-0.05,1
2014-06-10,-0.0002459839,0.0009387717,0.0046277585,0.0065252796,1.3797680715,2.0335687511,3.4857981907,2.8545073849,1933.05250174,1917.15778543,1891.80569378,1805.7500736,0.04,0.04,0.06,1.71,2.64,-0.0006660957,0.0047865975,4.31,4.85,0.0058698294,0.0149923786,-0.0010933309,0.0085254504,0.0083595266,-0.0038768839,0.0015235575,-0.0005909969,0.0001664579,0.0004058276,-0.0026958907,-0.0004048059,2.6,2.6,2.58,0.0,0.02,0.54,2.21,4.79,4.81,4.81,0.0,0.0465116279,0.0118343195,0.18,-0.43,0.09,0.3,-0.06,0.16,0.04,-0.34,-0.09,0.5,0.18,-2.48,-1.06,0.39,0.87,-0.19,0.01,0.23,0.21,0.21,-2.14,0.52,0.7,0
2014-06-11,-0.0035370408,-0.0002459839,0.0009387717,0.0046277585,0.8304463949,1.7860688395,3.7942611273,2.4474987588,1935.0229587,1919.70371206,1893.84821618,1807.12460038,0.03,0.04,0.06,1.7,2.65,0.0001904399,0.0019849146,4.31,4.85,-0.0041379204,0.0083932733,-0.0094855892,-0.0074927763,-0.0108808632,-0.0060812453,-0.0066552196,0.0048294698,-0.0060214532,-0.0013992218,-0.0051163546,-0.0038032805,2.62,2.61,2.59,0.01,0.03,0.54,2.2,4.79,4.81,4.82,0.0,-0.0222222222,-0.0058479532,0.12,0.39,-0.76,-0.43,0.05,-0.77,-0.51,-0.11,-0.31,0.08,-0.06,-0.49,0.6,0.29,0.02,-0.54,-0.33,0.09,-0.05,-0.06,-2.04,0.1,0.0,0
2014-06-12,-0.0070888939,-0.0035370408,-0.0002459839,0.0009387717,-0.5333774573,0.5249894974,2.2287757797,2.2017100794,1934.12969075,1920.69478567,1895.27024633,1808.34833555,0.02,0.04,0.07,1.66,2.58,0.0205635948,0.0029714739,4.25,4.79,-0.0167270401,-0.02771482,-0.0069981952,-0.0076461576,-0.0040160468,-0.006852643,-0.0101455394,-0.0028444631,-0.0065122407,-0.0079180161,-0.0062654278,-0.0043834741,2.56,2.54,2.51,0.02,0.05,0.54,2.21,4.72,4.75,4.77,0.1666666667,-0.0454545455,-0.0235294118,0.45,2.79,-0.03,-0.82,2.04,-0.02,-0.62,0.15,0.12,1.02,-0.71,5.63,-0.4,1.58,1.87,-0.48,-0.69,-0.18,-0.27,-0.24,-0.68,1.82,1.0,0
2014-06-13,0.0031345618,-0.0070888939,-0.0035370408,-0.0002459839,-0.6812165238,0.6545167763,2.3075442529,3.4909297292,1934.49884407,1922.16766646,1896.87376742,1809.62009375,0.02,0.04,0.07,1.7,2.6,0.0027052239,0.0057278294,4.26,4.79,-0.0109437858,0.0011045534,0.0029674333,0.0,0.0,0.0160176927,0.0036743957,0.0097383234,0.0024829874,0.0030295813,0.0028290753,0.0028812348,2.58,2.56,2.53,0.02,0.05,0.53,2.19,4.72,4.75,4.77,0.0,0.0714285714,0.0240963855,-0.25,0.35,-0.25,0.43,0.36,-0.23,0.11,-0.08,-0.87,0.01,0.12,-0.48,0.93,-0.28,0.33,0.16,0.27,0.26,0.09,0.0,0.04,0.67,0.29,1
2014-06-16,0.0008367051,0.0031345618,-0.0070888939,-0.0035370408,-0.6913441431,0.6654679394,1.9599795547,3.1908685673,1935.09542315,1923.65455813,1898.47793454,1810.89531698,0.03,0.04,0.07,1.71,2.61,0.0002790957,0.0025530244,4.24,4.78,0.0100788564,0.0041376959,-0.0081361314,-0.000780279,-0.0029803997,0.0065486296,-0.0156069744,0.0026302581,0.0003141162,0.0024242739,0.0035606459,0.0006447917,2.58,2.57,2.54,0.01,0.04,0.54,2.17,4.71,4.74,4.75,0.0,0.0888888889,0.0058823529,-0.01,-0.41,-0.75,0.56,-0.01,-0.2,0.03,0.24,-0.44,0.09,0.09,-0.68,-1.45,0.17,-0.23,1.25,0.04,-0.38,-0.24,-0.14,-0.81,-0.1,-0.42,1
2014-06-17,0.0021725691,0.0008367051,0.0031345618,-0.0070888939,-0.451101801,0.9224421118,1.5732934848,3.0189718913,1936.34898076,1925.40078974,1900.18428965,1812.19974159,0.03,0.04,0.07,1.77,2.66,-0.0053013393,-0.0068560235,4.29,4.83,-0.0013014643,-0.0061046335,0.0018643177,-0.0050756175,0.0096711625,0.0043373494,0.0111567821,-0.0048581423,0.0016375932,0.0037328184,0.0083989385,0.0020979083,2.63,2.62,2.59,0.01,0.04,0.54,2.17,4.76,4.79,4.8,0.0,0.0408163265,0.0350877193,-0.69,0.45,0.58,0.36,-0.51,0.2,0.18,-0.21,0.1,-0.25,0.01,0.04,0.47,-0.22,0.38,0.62,0.26,0.22,0.31,0.2,0.19,0.46,-0.01,1
2014-06-18,0.0077188812,0.0021725691,0.0008367051,0.0031345618,0.6733902072,1.5094287468,2.4714862593,4.4932015173,1940.10007153,1928.40833167,1902.41157163,1813.64034098,0.03,0.03,0.06,1.71,2.61,-0.0028985507,0.0017751479,4.26,4.8,0.0010859904,0.0269025555,0.0007442501,0.0086333562,0.0062696101,-0.0007197217,0.0073558072,0.0030268015,0.005838056,0.005904659,0.0055328059,0.0082243425,2.58,2.58,2.55,0.0,0.03,0.54,2.19,4.74,4.77,4.77,-0.1428571429,-0.0588235294,-0.0338983051,0.76,0.71,-0.13,-0.1,-0.37,0.15,0.55,0.37,0.23,0.06,0.64,-1.06,0.87,0.84,-0.05,0.89,0.8,-0.42,-0.06,-0.06,0.82,0.86,0.54,1
2014-06-19,0.0012774786,0.0077188812,0.0021725691,0.0008367051,1.5216746832,0.9801809562,2.0546528129,3.7843651797,1943.62369125,1931.36753627,1904.64954843,1815.09148166,0.01,0.02,0.05,1.71,2.64,0.0041260315,0.0183106911,4.3,4.83,-0.003471458,-0.0220707126,0.0014875791,0.0097266805,-0.0083073729,-0.0033614404,-0.000384339,-0.0009734839,0.000877869,-0.0008044682,0.0007607144,0.0025092195,2.63,2.62,2.59,0.01,0.04,0.53,2.19,4.78,4.81,4.82,-0.1666666667,0.0,0.0,-0.09,0.7,0.71,0.65,0.43,0.7,0.11,0.1,0.46,3.25,-0.16,-1.61,1.46,-0.17,4.4,-0.03,0.08,-0.15,-0.33,-0.32,1.3,4.22,3.26,1
2014-06-20,0.0017300585,0.0012774786,0.0077188812,0.0021725691,1.3795327107,0.6889185821,2.04307876,3.7189102913,1947.12301921,1934.36777044,1906.93270319,1816.56191463,0.01,0.02,0.04,1.71,2.63,0.0081247665,0.0150812065,4.26,4.83,-0.0103417917,-0.0085626544,0.0014852952,0.0140641463,0.0043630018,0.0040954471,0.0167243176,0.0116925366,0.0015140028,0.0019980045,0.0037161431,0.0013660061,2.62,2.61,2.59,0.01,0.03,0.57,2.2,4.79,4.81,4.82,-0.2,0.0416666667,0.0,-0.12,-0.22,0.08,1.4,0.78,0.13,0.36,-0.07,0.13,0.19,0.35,-1.16,0.26,-0.23,1.48,0.27,0.31,0.12,0.05,0.06,-1.52,0.72,-0.4,1
2014-06-23,-0.0001324642,0.0017300585,0.0012774786,0.0077188812,1.2813609196,0.5811581628,1.9553559051,3.2664548864,1949.93883117,1937.05750516,1909.11612601,1818.01512926,0.02,0.03,0.06,1.72,2.63,-0.0103751737,0.0007619048,4.25,4.82,-0.0008800132,0.0093768596,-0.0107526515,-0.0049396506,0.0111207647,0.0074376679,0.0017016639,0.005297072,-0.0005794693,0.0001465502,-0.0029283196,-0.0003649,2.61,2.6,2.57,0.01,0.04,0.57,2.19,4.76,4.79,4.8,0.5,-0.04,0.0058479532,0.36,-0.6,-1.25,0.9,-1.02,-0.85,-0.81,0.04,-1.0,0.14,-0.42,-1.88,-0.2,0.17,0.43,-0.39,-0.59,-0.12,-0.12,-0.12,0.73,-0.1,0.25,0
2014-06-24,-0.0064353107,-0.0001324642,0.0017300585,0.0012774786,0.4114331197,-0.0415246635,1.3376704639,1.991199655,1949.94631277,1938.28821705,1910.71863009,1819.32821236,0.01,0.03,0.06,1.7,2.59,-0.0017785266,0.0038066235,4.22,4.77,-0.006055301,-0.0094120098,-0.0037481259,-0.0015274845,-0.0132325316,-0.0057156939,-0.0092487354,-0.015807569,-0.0070335408,-0.0041957931,-0.009882241,-0.008361981,2.58,2.56,2.53,0.02,0.05,0.55,2.18,4.71,4.74,4.76,0.0,0.0208333333,-0.011627907,-0.58,0.3,0.09,0.03,-0.13,0.22,-0.52,0.0,-0.04,0.22,0.0,2.0,0.33,-0.45,0.63,-0.92,-0.5,-0.07,0.06,0.07,-1.55,0.19,0.02,0
2014-06-25,0.0048975113,-0.0064353107,-0.0001324642,0.0017300585,0.1303053187,0.8045729892,1.6417009315,2.6050120561,1951.68880663,1940.31124676,1912.63280259,1820.72325531,0.01,0.03,0.05,1.68,2.57,0.0037509377,-0.0013272658,4.2,4.75,0.0008861542,0.0101184537,-0.0060195636,0.0111865957,0.0019157263,0.0067065629,0.002095561,-0.0057432491,0.002936052,0.0067602991,0.0080461492,0.0037428969,2.56,2.54,2.52,0.02,0.04,0.55,2.18,4.7,4.72,4.74,-0.1666666667,-0.0204081633,-0.0117647059,0.44,-0.4,-1.16,0.41,0.44,-0.68,0.11,0.18,-0.84,0.1,0.53,0.4,-0.91,0.77,0.35,0.79,0.32,-0.07,-0.15,-0.14,0.71,0.53,0.09,1
2014-06-26,-0.0011788837,0.0048975113,-0.0064353107,-0.0001324642,-0.1153371825,1.404582444,0.8637132606,1.9369458518,1952.69447288,1941.92160145,1914.381319,1822.08143158,0.01,0.04,0.06,1.64,2.53,-0.0051382661,-0.003797228,4.15,4.71,0.0059761066,-0.0053444906,-0.0049204769,-0.0010400908,-0.002433513,-0.0073756366,-0.0043726047,-0.0010769532,-0.0012674608,-0.0001621004,-0.001665787,-0.0012241249,2.52,2.49,2.47,0.03,0.05,0.56,2.18,4.65,4.67,4.7,0.2,-0.0416666667,-0.0238095238,0.06,-0.69,-0.46,0.03,-0.62,-0.82,-0.05,-0.14,-0.18,-0.46,0.07,-3.36,0.39,0.46,-0.04,-0.09,-0.04,0.08,0.01,0.0,0.04,0.33,-0.12,0
2014-06-27,0.0019108685,-0.0011788837,0.0048975113,-0.0064353107,-0.0973082275,1.2808820844,0.5909399801,1.9437824488,1954.1972889,1943.73477855,1916.20793241,1823.4633075,0.02,0.03,0.06,1.64,2.54,-0.0002817166,0.0043834572,4.17,4.74,0.0118811989,-0.0034388375,0.0053251805,-0.0062470799,0.0024394494,0.0127037149,0.0101203554,-0.008036852,0.00033889,0.0043115223,0.0074447064,0.0022813468,2.52,2.51,2.48,0.01,0.04,0.57,2.2,4.68,4.71,4.72,0.0,-0.0217391304,0.0,0.11,0.08,-0.02,-0.38,-0.09,0.21,-0.03,0.28,0.53,0.22,0.37,0.2,-1.31,-0.02,-0.4,0.49,0.17,-0.31,-0.24,-0.25,1.45,-0.19,-0.2,1
